transaction_id,customer_name,mobile_number,transaction_amount,payment_method,transaction_type,transaction_time,location,merchant_name,device_type,ip_address
TXN3584,Edgar Johnson,3137566928,9293.78,Credit Card,Credit,09-03-2026 12:07,Mumbai,Zomato,Web,6.149.177.45
TXN3585,Bryan Nelson,2226991427,47660.51,Net Banking,Debit,09-02-2026 18:49,Mumbai,Flipkart,Web,72.21.228.175
TXN3586,Linda Wilson,4282736783,17964.03,Debit Card,Credit,13-01-2026 07:19,Bangalore,Flipkart,iPhone,74.172.189.90
TXN3587,Ashley Lawrence,2749813241,22745.15,Net Banking,Debit,10-01-2026 21:34,Hyderabad,Flipkart,iPhone,163.222.160.122
TXN3588,Jose Harris,9633647818,54658.19,Credit Card,Credit,15-03-2026 15:36,Mumbai,Myntra,Web,121.169.80.115
TXN3589,James Mccormick,8380215399,16129.78,Credit Card,Credit,07-02-2026 17:01,Bangalore,Zomato,Web,19.178.0.69
TXN3590,Danielle Graham,2490959118,25486.54,Credit Card,Credit,28-02-2026 11:40,Mumbai,Zomato,Android,51.100.41.8
TXN3591,Laura Petersen,2948303121,1968.08,Net Banking,Debit,20-05-2026 03:53,Bangalore,Amazon,iPhone,130.154.13.246
TXN3592,Megan Larson,9928941428,87600.78,Debit Card,Debit,21-01-2026 06:46,Mysore,Myntra,iPhone,163.61.113.104
TXN3593,Tyler Delgado,532750493,48798.87,UPI,Credit,16-04-2026 05:38,Pune,Amazon,Android,95.187.199.151
TXN3594,Nicholas Jordan,2422903858,89853.26,UPI,Debit,13-03-2026 16:40,Mumbai,Swiggy,Android,136.35.127.39
TXN3595,Johnny Garcia,2374809876,25092.35,Debit Card,Credit,17-01-2026 10:55,Hyderabad,Paytm,Web,29.21.234.58
TXN3596,Nicholas Vaughn,8308303228,92594.19,UPI,Credit,12-02-2026 02:10,Hyderabad,Swiggy,iPhone,112.95.175.205
TXN3597,Erin Hess,8877890975,40289.86,Net Banking,Debit,28-03-2026 13:54,Chennai,Swiggy,iPhone,25.34.88.12
TXN3598,Eric Hartman,114726528,65791.56,Debit Card,Debit,11-03-2026 03:57,Mumbai,PhonePe,Web,153.193.204.31
TXN3599,Sean Maynard,8658447543,88026.65,Debit Card,Debit,24-04-2026 13:46,Mysore,Flipkart,Android,54.71.59.114
TXN3600,Heather Murphy,8269780176,19285.48,Debit Card,Credit,24-05-2026 14:52,Pune,Paytm,Web,199.85.209.140
TXN3601,Lisa Buckley,8381133776,32626.03,Credit Card,Debit,01-03-2026 15:16,Pune,Paytm,Web,92.50.228.133
TXN3602,Taylor Castro,2071542751,55219.61,UPI,Debit,25-02-2026 03:59,Mumbai,PhonePe,Web,106.39.186.135
TXN3603,Larry Mitchell,7772240891,23858.11,UPI,Credit,26-01-2026 16:17,Mysore,Myntra,iPhone,58.169.7.253
TXN3604,Amy Jones,2660859584,64212.87,UPI,Credit,31-03-2026 00:36,Pune,PhonePe,iPhone,145.124.15.75
TXN3605,Jonathan Mitchell,9126013059,50454.28,UPI,Credit,19-01-2026 05:38,Chennai,Zomato,Web,90.194.145.189
TXN3606,Christine Duran,2241567877,21213.65,Net Banking,Credit,22-03-2026 00:40,Delhi,PhonePe,iPhone,119.209.64.191
TXN3607,Jenna Potts,2918567000,809.73,UPI,Credit,12-02-2026 15:19,Mumbai,PhonePe,iPhone,200.50.118.77
TXN3608,Eric Martin,7210959066,60130.63,Debit Card,Debit,25-02-2026 04:03,Chennai,PhonePe,iPhone,197.215.102.109
TXN3609,Jennifer Bartlett,5469887781,41696.73,Debit Card,Debit,26-05-2026 02:57,Pune,Myntra,iPhone,21.81.119.33
TXN3610,David Patterson,8806862693,28059.34,Debit Card,Credit,19-04-2026 09:02,Bangalore,Myntra,iPhone,88.142.54.125
TXN3611,Teresa Thomas,6370953265,1240.1,Debit Card,Debit,14-05-2026 14:06,Mumbai,Amazon,iPhone,23.176.233.1
TXN3612,Anthony Allen,6717584255,37168.74,Credit Card,Debit,20-04-2026 22:29,Hyderabad,Paytm,iPhone,28.175.187.166
TXN3613,Angel Long,7895371940,8086.52,Credit Card,Debit,18-04-2026 13:49,Mysore,Flipkart,Web,77.201.49.26
TXN3614,Andrew Colon,8972332788,75127.63,Credit Card,Credit,15-05-2026 19:49,Delhi,Amazon,iPhone,176.85.194.75
TXN3615,Maureen Cook,2769829604,97251.71,Net Banking,Credit,06-04-2026 12:32,Chennai,Swiggy,Android,117.119.197.130
TXN3616,Cynthia Gardner,5692163679,4480.1,Credit Card,Debit,15-04-2026 00:57,Mysore,Swiggy,Android,73.126.197.126
TXN3617,Angelica Garrison,147645971,90204.46,Net Banking,Credit,06-03-2026 08:21,Mumbai,Zomato,iPhone,123.109.151.215
TXN3618,Ryan Aguilar,2657929226,90856.36,Debit Card,Credit,02-05-2026 22:18,Mumbai,PhonePe,Android,7.32.142.253
TXN3619,Jason Mcgrath,504051670,13682.23,Debit Card,Credit,01-01-2026 01:06,Mumbai,Zomato,Android,220.15.4.5
TXN3620,Joseph Washington,1484189753,21903.27,Debit Card,Debit,08-01-2026 18:31,Mumbai,PhonePe,Web,200.232.133.22
TXN3621,Robert Thomas,9269661823,18913.67,Debit Card,Debit,24-02-2026 15:57,Mysore,Amazon,Android,193.115.115.237
TXN3622,Andrew Brown,2101038507,80694.43,Net Banking,Credit,04-03-2026 14:59,Mumbai,Flipkart,iPhone,140.193.22.146
TXN3623,Kevin Johnson,5107159987,76374.5,Net Banking,Credit,13-02-2026 22:49,Mysore,Paytm,Web,190.111.185.46
TXN3624,Deanna Owens,8329464153,81279.1,Credit Card,Debit,05-03-2026 06:32,Chennai,Swiggy,Android,25.88.232.180
TXN3625,Chelsea Knight DDS,6357255333,90861.46,Net Banking,Debit,22-01-2026 23:24,Mysore,Zomato,Web,96.63.255.9
TXN3626,Tracy Berry,9720571689,45158.13,Debit Card,Debit,15-02-2026 10:38,Mysore,Flipkart,Android,122.161.172.153
TXN3627,Hayley Wolfe,2441889664,88402.18,Credit Card,Debit,09-04-2026 13:44,Delhi,Paytm,Web,173.168.93.2
TXN3628,Adam Lewis,6747333618,350.38,UPI,Debit,17-01-2026 14:15,Pune,PhonePe,Android,215.202.160.173
TXN3629,Amber James,5018615638,98073.89,UPI,Credit,17-05-2026 13:26,Chennai,Paytm,iPhone,38.145.44.27
TXN3630,Joshua Pena,1699733636,66178.54,Debit Card,Debit,06-05-2026 13:40,Hyderabad,Swiggy,Web,71.140.209.110
TXN3631,Debra Acosta,1990940300,10318.2,Credit Card,Debit,01-05-2026 18:36,Pune,Paytm,Web,158.236.182.30
TXN3632,Jennifer Brown,3197467677,21939.93,Debit Card,Debit,02-03-2026 05:18,Bangalore,Paytm,Android,135.194.32.171
TXN3633,Andrew Webster,4286842909,94677.11,Credit Card,Debit,26-05-2026 02:01,Bangalore,Myntra,Android,84.175.106.66
TXN3634,Michelle Johnson,5930343664,66706.84,UPI,Credit,26-04-2026 19:11,Chennai,Zomato,Android,23.172.211.182
TXN3635,Jennifer Gibbs,4522650051,87270.92,Credit Card,Debit,21-01-2026 11:59,Chennai,Flipkart,Web,82.231.133.179
TXN3636,Oscar Turner,3685949359,75861.14,Credit Card,Credit,07-03-2026 09:14,Mysore,Swiggy,Android,216.185.239.163
TXN3637,Samantha Martin,33956175,5440.8,Debit Card,Debit,24-01-2026 19:00,Hyderabad,Paytm,Android,102.102.204.208
TXN3638,Christopher King,9261496229,78662.42,Credit Card,Debit,13-01-2026 12:06,Mysore,Flipkart,Web,174.135.6.144
TXN3639,Christopher Montgomery,2810124936,75199.83,UPI,Credit,31-03-2026 09:38,Mysore,Zomato,Android,28.80.40.131
TXN3640,Deborah Greene,7277907597,13012.79,UPI,Credit,24-05-2026 20:10,Pune,Amazon,Web,105.226.210.34
TXN3641,Michael Richardson,129233596,47066.66,UPI,Credit,30-03-2026 23:48,Bangalore,Swiggy,Android,120.222.207.57
TXN3642,Eddie Campbell,6260444668,52636.97,Credit Card,Credit,14-03-2026 10:43,Pune,Paytm,Android,44.207.103.232
TXN3643,Emily Schroeder,357517900,12812.62,Net Banking,Debit,31-01-2026 09:08,Bangalore,PhonePe,Web,99.62.150.174
TXN3644,Calvin Luna,2394236270,98949.97,Credit Card,Credit,16-05-2026 00:09,Chennai,PhonePe,Web,181.125.219.233
TXN3645,Joshua Gonzalez,8711685902,41575.49,UPI,Debit,10-05-2026 02:24,Chennai,Paytm,Android,139.141.90.67
TXN3646,Sandra Bradley,6907870021,70856.16,UPI,Credit,13-03-2026 12:18,Hyderabad,Zomato,Web,211.167.105.137
TXN3647,Jason Garcia,2245665277,84956.43,Net Banking,Debit,28-02-2026 21:17,Delhi,Flipkart,iPhone,27.49.162.221
TXN3648,Jodi Phillips,9570465593,36194.61,Net Banking,Credit,29-01-2026 05:18,Hyderabad,Amazon,Web,22.238.201.203
TXN3649,Diana Stuart,2694854643,81900.93,Net Banking,Debit,01-02-2026 06:57,Delhi,Myntra,iPhone,143.132.51.227
TXN3650,Monique White,8821983458,16512.31,Debit Card,Credit,09-04-2026 00:15,Mumbai,Paytm,iPhone,146.44.140.10
TXN3651,Kelly Black,3676869094,48983.61,Credit Card,Debit,13-05-2026 00:58,Chennai,Amazon,Android,95.149.8.178
TXN3652,Karen Garcia,9608266306,68704.67,Net Banking,Debit,20-02-2026 04:24,Hyderabad,Flipkart,Web,134.71.166.10
TXN3653,Dr. Karla Hoffman DDS,4350617881,83717.4,Debit Card,Debit,23-03-2026 17:02,Chennai,Amazon,Web,16.165.252.24
TXN3654,Sabrina Payne,7080274861,309.1,Debit Card,Debit,06-01-2026 05:55,Chennai,Paytm,Web,23.32.49.134
TXN3655,Nathaniel Gibson,4572461613,89633.06,Debit Card,Credit,24-03-2026 08:25,Bangalore,Zomato,Android,76.167.214.138
TXN3656,Paul Ramirez,3546411653,53402.04,Net Banking,Debit,14-05-2026 06:09,Mumbai,Zomato,Android,31.151.210.45
TXN3657,Emma Anderson,4022068382,53699.79,Net Banking,Credit,24-04-2026 18:44,Bangalore,Myntra,iPhone,211.133.132.200
TXN3658,Bruce Martinez,2834125844,31929.2,UPI,Credit,07-03-2026 15:14,Hyderabad,Myntra,iPhone,155.173.119.6
TXN3659,Mr. James Garcia Jr.,5559071884,30454.53,Debit Card,Debit,23-03-2026 04:48,Mumbai,Zomato,iPhone,203.74.143.126
TXN3660,Robert Rios,1766859857,65043.06,Debit Card,Credit,12-01-2026 04:45,Mysore,Amazon,Android,130.199.238.54
TXN3661,Samantha Suarez,539608527,99393.71,UPI,Credit,22-02-2026 15:51,Chennai,Swiggy,Web,39.69.21.202
TXN3662,Scott Gibbs,6370331511,90474.09,Credit Card,Credit,13-01-2026 22:22,Hyderabad,PhonePe,Android,12.167.18.31
TXN3663,Rebecca Knight,264324706,60625.24,Credit Card,Debit,02-01-2026 18:16,Bangalore,Zomato,Web,135.79.114.114
TXN3664,Matthew Yoder,5782556464,83173.49,Debit Card,Debit,18-01-2026 23:01,Chennai,Zomato,Android,169.92.153.94
TXN3665,Nancy Brown,122797794,64159.67,Credit Card,Debit,02-02-2026 00:37,Mumbai,Flipkart,Android,209.10.157.131
TXN3666,David Davidson,9254815577,41284.37,Debit Card,Credit,16-04-2026 22:34,Mysore,Swiggy,Web,191.76.109.2
TXN3667,Janice Garcia,6352547902,15686.55,Credit Card,Debit,22-03-2026 18:53,Mumbai,Paytm,Web,138.206.122.93
TXN3668,Gregory Stephens,9913580079,23821.58,UPI,Debit,11-01-2026 07:55,Mysore,Swiggy,Web,52.116.51.21
TXN3669,Mary Jones,7009568069,408.1,Credit Card,Debit,03-03-2026 07:52,Chennai,PhonePe,Android,201.142.203.153
TXN3670,Brianna Novak,5370122928,58395.9,Net Banking,Credit,01-04-2026 19:20,Mumbai,Swiggy,iPhone,62.184.218.47
TXN3671,Maria Nelson,1733966855,77826.54,UPI,Credit,15-05-2026 16:38,Bangalore,Amazon,Android,58.81.2.199
TXN3672,Amy Wilson,2737527270,30970.49,Credit Card,Credit,18-03-2026 00:37,Delhi,Flipkart,Android,126.221.28.3
TXN3673,Benjamin Morales,722402870,4309.98,UPI,Debit,07-04-2026 20:53,Pune,PhonePe,Web,164.234.198.241
TXN3674,Jamie Delacruz,798235617,89337.13,Net Banking,Credit,25-04-2026 04:13,Delhi,Myntra,Web,216.183.239.182
TXN3675,Michael King,4262600081,85012.05,Credit Card,Credit,05-05-2026 20:50,Delhi,Flipkart,Android,195.51.182.84
TXN3676,Keith Kaiser,780464691,8796.21,Credit Card,Debit,09-01-2026 19:57,Chennai,Flipkart,iPhone,209.162.63.107
TXN3677,Renee Lee,7716695822,32828.98,Net Banking,Debit,28-04-2026 22:19,Mumbai,Myntra,Web,96.142.236.229
TXN3678,Brandon Cross,8422639278,21232.41,Net Banking,Credit,06-04-2026 11:17,Chennai,Flipkart,Android,63.232.159.207
TXN3679,Faith Hall,5387732530,42344.66,Credit Card,Credit,29-01-2026 09:51,Mumbai,Myntra,iPhone,103.228.252.26
TXN3680,Ashley Davis,3951482326,31105.93,UPI,Debit,16-01-2026 08:33,Hyderabad,Swiggy,Android,49.85.137.47
TXN3681,Annette Miller,1955888454,755.76,Debit Card,Credit,23-02-2026 03:38,Mysore,Zomato,iPhone,223.168.24.36
TXN3682,Megan Lyons,6596671455,36373.67,Debit Card,Debit,08-04-2026 08:41,Bangalore,PhonePe,Android,177.156.140.255
TXN3683,Cory Anderson MD,4103714699,58972.08,Debit Card,Credit,16-01-2026 04:09,Pune,PhonePe,Android,6.149.92.60
TXN3684,Gabriel Smith,7460682224,19229.78,Credit Card,Debit,23-02-2026 18:19,Bangalore,Zomato,iPhone,54.242.132.95
TXN3685,Melody Glass,3788647852,18459.71,UPI,Debit,04-05-2026 20:35,Pune,Zomato,Android,52.169.194.217
TXN3686,Luis Herrera,8257367257,5169.64,Debit Card,Debit,03-02-2026 09:32,Pune,Zomato,Android,216.80.106.225
TXN3687,Charles Patel,1344506564,78609.68,UPI,Credit,25-03-2026 18:30,Delhi,Flipkart,Android,68.227.253.93
TXN3688,Mr. Patrick Thomas,7357162347,14993.83,UPI,Credit,26-01-2026 12:28,Mysore,Zomato,iPhone,194.63.215.78
TXN3689,Amber Jones MD,1342213079,53678.25,Credit Card,Debit,08-05-2026 15:25,Hyderabad,Flipkart,Web,94.186.238.97
TXN3690,Christopher Farrell,2099302301,85882.96,Net Banking,Debit,18-05-2026 02:59,Pune,Myntra,Android,108.199.190.218
TXN3691,Edward Santiago,2783480482,36758.49,Credit Card,Credit,29-03-2026 16:18,Hyderabad,Swiggy,iPhone,133.130.240.157
TXN3692,Terry Parker,6538869405,6182.52,Credit Card,Debit,08-02-2026 20:04,Hyderabad,Swiggy,Android,14.27.130.83
TXN3693,Jesus Allen,9067086982,43499.11,Net Banking,Credit,01-05-2026 04:20,Hyderabad,Amazon,Android,106.65.172.33
TXN3694,Darren King,3226905500,69855.53,Credit Card,Debit,27-05-2026 15:50,Chennai,Swiggy,iPhone,157.213.245.38
TXN3695,William Parsons,4136612027,63464.99,Debit Card,Debit,13-05-2026 00:04,Hyderabad,Zomato,iPhone,212.34.132.111
TXN3696,Charles Bowen,8926527616,56136.43,Credit Card,Credit,03-04-2026 02:09,Pune,Amazon,Android,85.74.212.241
TXN3697,Lisa Mclaughlin,3769304077,77836.23,UPI,Credit,16-03-2026 21:37,Chennai,Myntra,iPhone,124.132.224.148
TXN3698,Kevin Cox,3048927769,23690.51,Debit Card,Debit,28-05-2026 11:58,Delhi,Zomato,Web,80.179.122.210
TXN3699,David Whitaker,974826131,81128.07,Net Banking,Credit,08-02-2026 07:14,Mumbai,Zomato,Web,84.229.4.51
TXN3700,Nathan Compton,5440429850,25298.24,Credit Card,Debit,22-05-2026 08:03,Bangalore,Amazon,Android,179.101.123.154
TXN3701,Mark Richards,9448923891,73945.9,Net Banking,Debit,25-01-2026 16:15,Hyderabad,Amazon,Android,1.125.34.21
TXN3702,Jose Ferguson,7548882082,81052.33,Net Banking,Debit,03-05-2026 05:46,Hyderabad,Myntra,Android,142.185.93.176
TXN3703,Heather Lynch,9066308873,11970.99,Net Banking,Credit,25-01-2026 03:51,Hyderabad,Myntra,iPhone,68.246.168.81
TXN3704,Edward Charles,906786437,53701.42,UPI,Debit,03-05-2026 19:55,Chennai,Paytm,iPhone,183.3.117.191
TXN3705,Mary Wilson,8906006944,14589.42,Credit Card,Debit,19-01-2026 05:29,Mysore,Zomato,Web,98.44.250.207
TXN3706,Brian Hayes,125584775,8425.89,Credit Card,Credit,31-03-2026 22:48,Delhi,Paytm,Android,129.157.228.119
TXN3707,John Nielsen,2341492409,82323.48,Net Banking,Debit,26-01-2026 02:23,Chennai,Paytm,Android,113.169.153.187
TXN3708,Patricia Ramos,2400474043,17464.78,Debit Card,Debit,02-04-2026 00:07,Delhi,Amazon,Android,134.171.119.133
TXN3709,Emily Morgan,4370362331,34333.43,Net Banking,Debit,23-02-2026 03:43,Mysore,Myntra,Web,207.233.123.72
TXN3710,Brian Warner,4070839603,39279.76,Credit Card,Debit,23-04-2026 08:31,Mumbai,Amazon,iPhone,110.85.135.18
TXN3711,Stephen Lawrence,9358467926,77430.06,Debit Card,Debit,13-02-2026 13:20,Mysore,Amazon,Android,128.3.79.91
TXN3712,Dawn Freeman,8778914557,49383.34,Credit Card,Debit,22-04-2026 11:10,Delhi,Swiggy,Web,69.138.210.242
TXN3713,Melissa Schultz,4841317514,23980.15,Credit Card,Credit,17-02-2026 20:30,Mumbai,Swiggy,iPhone,70.236.25.220
TXN3714,Daniel Christensen,5421736654,56809.78,Net Banking,Credit,28-03-2026 22:28,Mumbai,Paytm,Web,30.54.33.57
TXN3715,Timothy Bailey,2420083037,87032.56,Net Banking,Debit,20-02-2026 11:33,Bangalore,Zomato,iPhone,141.126.2.202
TXN3716,Sandy Wright,1462521295,68210.39,Debit Card,Credit,26-02-2026 12:22,Mysore,Amazon,Android,172.184.228.208
TXN3717,Mr. Trevor Mitchell,9843964150,88713.76,Credit Card,Credit,31-03-2026 18:37,Chennai,Zomato,Web,117.43.195.191
TXN3718,Frank Johnson,7836678199,64171.39,Debit Card,Credit,14-03-2026 13:29,Chennai,PhonePe,Web,147.211.102.113
TXN3719,Eric Stanley,5296881477,84414.56,Net Banking,Debit,13-05-2026 10:19,Bangalore,Myntra,iPhone,92.220.139.79
TXN3720,Ms. Teresa Burch,8000469029,78634.41,Net Banking,Credit,24-02-2026 06:07,Chennai,Paytm,Android,7.178.179.59
TXN3721,Jesus Moreno,7386209467,58507.65,Net Banking,Credit,22-05-2026 20:23,Bangalore,Paytm,Android,29.156.205.2
TXN3722,Zachary Warren,387614929,64623.75,Net Banking,Credit,23-03-2026 17:10,Hyderabad,Amazon,Web,79.147.235.49
TXN3723,Earl Rhodes,5409206921,58452.69,Net Banking,Credit,10-03-2026 22:07,Delhi,Paytm,Android,36.188.117.112
TXN3724,Melanie Hernandez,9758262085,49872.13,Net Banking,Credit,08-01-2026 07:12,Mumbai,Flipkart,Web,160.58.239.61
TXN3725,Wanda Olsen,3049957482,3661.12,Debit Card,Debit,24-04-2026 05:00,Delhi,Paytm,iPhone,206.163.227.47
TXN3726,Robert Walker,6285297462,61865.62,Credit Card,Debit,18-02-2026 21:03,Delhi,Myntra,iPhone,77.140.241.123
TXN3727,Susan Ramos,8636489680,24987.42,Credit Card,Debit,21-01-2026 06:10,Chennai,Amazon,iPhone,63.121.66.223
TXN3728,Carmen Smith,9821794095,42825.54,Credit Card,Debit,21-02-2026 12:36,Bangalore,Paytm,Web,203.122.56.28
TXN3729,Laura Garza DDS,3635118612,29905.03,UPI,Debit,02-05-2026 11:35,Mysore,Myntra,Web,169.156.49.229
TXN3730,Ricky Ball,1003493355,6808.23,Credit Card,Debit,23-03-2026 08:12,Mysore,Flipkart,Web,96.32.15.153
TXN3731,Jerry Hayes,7354755751,33211.45,UPI,Credit,21-01-2026 17:46,Delhi,PhonePe,Android,208.14.201.117
TXN3732,Ethan Cole,6069988745,87740,Debit Card,Credit,28-01-2026 19:20,Hyderabad,Swiggy,Android,165.244.97.196
TXN3733,Joshua Martin,4017661468,29850.1,UPI,Debit,25-04-2026 06:14,Pune,Paytm,Web,76.122.112.13
TXN3734,Adam Crosby,5476031172,12332.01,Credit Card,Credit,10-02-2026 23:48,Mysore,Flipkart,iPhone,17.10.67.139
TXN3735,Courtney Johnston,8663731488,50341.82,UPI,Debit,17-02-2026 10:44,Delhi,Amazon,iPhone,219.209.81.143
TXN3736,Kelly Taylor,1030083742,77034.42,Net Banking,Debit,27-04-2026 01:42,Mysore,Myntra,iPhone,100.10.204.231
TXN3737,Paul Bryant,1375234148,74537.14,Debit Card,Credit,04-02-2026 22:09,Mumbai,PhonePe,Android,33.123.184.206
TXN3738,Christopher Farmer,7902472963,16965.11,UPI,Credit,24-02-2026 23:31,Chennai,Paytm,Android,18.222.2.156
TXN3739,Randy Johnson,6698977007,47564.47,Net Banking,Credit,03-03-2026 06:45,Chennai,Zomato,Web,157.240.250.87
TXN3740,Julia Hernandez,96464899,31737.35,Debit Card,Credit,23-03-2026 09:48,Hyderabad,Zomato,iPhone,126.218.116.164
TXN3741,Sharon Scott,8785408644,82996.47,UPI,Credit,27-02-2026 18:44,Pune,Zomato,iPhone,135.35.118.152
TXN3742,Sabrina Davis,1761491746,38736.9,Debit Card,Credit,21-04-2026 03:43,Mysore,Swiggy,Android,89.231.130.20
TXN3743,Alexander Wilson,8672039420,81147.32,Debit Card,Credit,18-05-2026 10:10,Hyderabad,Flipkart,iPhone,219.8.11.116
TXN3744,Rebecca Gonzales,1779246038,48996.19,Debit Card,Credit,15-04-2026 17:05,Mumbai,Flipkart,Android,10.191.173.219
TXN3745,Erin Hogan,7627908842,56756.4,Credit Card,Credit,20-03-2026 08:19,Chennai,Zomato,iPhone,38.142.195.114
TXN3746,Kimberly Reynolds,853403471,78427.95,Net Banking,Credit,05-02-2026 22:01,Chennai,Swiggy,iPhone,192.157.128.227
TXN3747,Lauren Clark,4171216591,11115.33,UPI,Credit,28-04-2026 12:08,Delhi,Zomato,Android,7.177.24.53
TXN3748,Erika Taylor,4193254372,702.89,UPI,Debit,28-03-2026 14:14,Hyderabad,Amazon,Web,155.105.84.91
TXN3749,Betty Bell,6048392428,75507.94,Credit Card,Credit,17-04-2026 19:23,Chennai,Zomato,Web,108.68.192.12
TXN3750,Paul Alexander,888467439,64759.52,Net Banking,Debit,04-04-2026 01:02,Mumbai,Flipkart,Web,173.197.31.109
TXN3751,Donna Lane,7566506563,23504.96,UPI,Credit,14-03-2026 01:23,Bangalore,Swiggy,Web,160.35.106.151
TXN3752,Jennifer Townsend,8640205010,94940.2,Net Banking,Credit,07-02-2026 17:09,Bangalore,Zomato,Web,62.13.109.159
TXN3753,Wesley Massey,1043476210,95227.36,Credit Card,Debit,03-01-2026 12:47,Pune,Myntra,iPhone,149.77.121.226
TXN3754,Christina Lewis,5886345766,47936.15,Credit Card,Credit,25-01-2026 19:56,Bangalore,Flipkart,iPhone,216.116.243.20
TXN3755,Brian Fisher,4471092907,49772.3,Net Banking,Credit,16-01-2026 15:20,Mumbai,Swiggy,Web,66.62.248.144
TXN3756,Jose Esparza,7819635886,46408.57,Credit Card,Debit,08-05-2026 17:11,Mysore,Paytm,Android,164.195.40.129
TXN3757,Earl Owens,7787812678,19031.72,UPI,Debit,01-01-2026 11:36,Mysore,Myntra,iPhone,43.23.160.166
TXN3758,Judith Mckenzie,8652088908,48978.51,Credit Card,Debit,04-05-2026 06:49,Mumbai,Swiggy,Web,15.251.38.126
TXN3759,Christopher Young,1150897943,68525.86,Credit Card,Credit,08-01-2026 05:59,Bangalore,Paytm,Web,163.118.244.156
TXN3760,Nathan Jones MD,3984506743,60803.08,Credit Card,Debit,21-04-2026 04:00,Mumbai,Myntra,Android,30.218.91.81
TXN3761,Sarah Lara,1043101102,28194.57,Net Banking,Debit,18-02-2026 18:20,Bangalore,Zomato,Web,150.18.248.159
TXN3762,Andrew Smith,1120667872,15222.35,Credit Card,Debit,10-05-2026 21:42,Pune,Zomato,Android,116.142.238.190
TXN3763,Scott Miller,5080406911,85169.27,UPI,Credit,20-03-2026 16:21,Mumbai,Swiggy,Web,2.216.146.117
TXN3764,Todd Moore,3934608148,53458.91,Debit Card,Credit,01-03-2026 19:51,Pune,Myntra,Web,77.225.191.77
TXN3765,Kristen Rose,5181418937,771.05,Debit Card,Credit,01-04-2026 08:03,Mysore,Amazon,Web,72.255.104.86
TXN3766,John Thomas,1688121535,43002.49,Debit Card,Credit,08-05-2026 14:00,Bangalore,PhonePe,Web,170.88.163.24
TXN3767,Christopher Watson,7318811891,37855.86,UPI,Debit,09-04-2026 07:17,Bangalore,Myntra,iPhone,24.152.173.18
TXN3768,Timothy Coleman,3650029718,34813.8,Credit Card,Debit,05-04-2026 18:36,Chennai,Zomato,Android,29.169.122.213
TXN3769,John Nichols,2121200369,14931.57,Debit Card,Debit,11-05-2026 14:43,Bangalore,Amazon,Android,171.25.143.184
TXN3770,Clinton Moore,7063085939,17417.42,UPI,Debit,21-03-2026 14:51,Pune,Flipkart,Android,206.172.116.1
TXN3771,Kevin Wood,9558430459,77342.11,UPI,Debit,02-04-2026 04:38,Pune,Zomato,iPhone,71.251.201.52
TXN3772,Lindsay Christian,8358049697,56633.51,Net Banking,Credit,18-05-2026 10:46,Chennai,PhonePe,iPhone,152.240.28.117
TXN3773,Mark Brown,2021669747,30896.28,Credit Card,Debit,01-03-2026 21:30,Delhi,Swiggy,Android,40.52.81.111
TXN3774,Stephanie Johnson,8770240019,8453.26,Net Banking,Debit,31-01-2026 05:10,Mysore,Zomato,Web,214.199.220.25
TXN3775,Victoria Miranda,5652862128,86282.22,Credit Card,Credit,03-02-2026 22:43,Bangalore,Zomato,Web,79.222.148.176
TXN3776,Tamara Thompson,5656911208,3475.86,UPI,Credit,14-02-2026 12:39,Hyderabad,Myntra,Android,46.88.231.196
TXN3777,Dustin Madden,5738384501,4624.54,Credit Card,Debit,24-01-2026 01:52,Chennai,Paytm,iPhone,39.128.109.133
TXN3778,Mr. Thomas Meza MD,1819118960,28046.03,Net Banking,Credit,05-05-2026 04:28,Mumbai,PhonePe,iPhone,70.97.47.230
TXN3779,James Williams,2339290890,36188.03,Debit Card,Debit,16-02-2026 07:24,Mysore,Amazon,Web,204.18.108.163
TXN3780,Sarah Ellis,7360282692,95342.34,Debit Card,Debit,11-02-2026 21:02,Delhi,PhonePe,iPhone,120.41.110.138
